City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
464,Maldonado,UY,-34.6667,-54.9167,69.19,46,26,17.09,scattered clouds
465,Mount Gambier,AU,-37.8333,140.7667,53.87,73,100,7.78,overcast clouds
466,Sorong,ID,-0.8833,131.25,78.98,82,100,3.62,overcast clouds
467,Kuldiga,LV,56.974,21.9572,19.09,91,94,6.82,overcast clouds
468,Abapo,BO,-18.8333,-63.4667,95.16,23,37,7.4,scattered clouds
469,Mumford,GH,5.2618,-0.759,79.77,86,91,9.06,overcast clouds
470,Kunda,IN,25.7167,81.5167,53.8,42,79,5.37,broken clouds
471,Ojinaga,MX,29.5667,-104.4167,61.57,30,0,8.05,clear sky
472,Haines Junction,CA,60.7522,-137.5108,42.75,42,100,11.5,overcast clouds
473,Suntar,RU,62.1444,117.6319,-9.54,95,100,7.58,overcast clouds
474,Antofagasta,CL,-23.65,-70.4,69.08,74,40,7.81,scattered clouds
475,Constitucion,CL,-35.3333,-72.4167,71.62,55,5,20.31,clear sky
476,Dingle,PH,10.9995,122.6711,76.03,93,100,7.11,overcast clouds
477,Mahibadhoo,MV,3.7833,72.9667,78.75,80,26,3.15,scattered clouds
478,Lermontovka,RU,47.1453,134.3383,-6.54,87,100,8.46,overcast clouds
479,Pechora,RU,65.1472,57.2244,12.51,91,92,13.65,overcast clouds
480,Port Moresby,PG,-9.4431,147.1797,74.62,94,20,5.75,few clouds
481,Labuhan,ID,-6.8844,112.2051,78.26,85,100,7.18,light rain
482,Vestmanna,FO,62.1564,-7.1664,29.32,74,75,8.05,broken clouds
483,Kudahuvadhoo,MV,2.6708,72.8944,80.65,76,30,5.5,scattered clouds
484,Bogorodskoye,RU,56.55,37.8833,22.17,92,100,17.58,light snow
485,Karpogory,RU,64.0019,44.4451,19.11,87,100,12.93,overcast clouds
486,Tibati,CM,6.4667,12.6333,74.88,21,11,4.72,few clouds
487,Tazovskiy,RU,67.4667,78.7,14.0,79,100,18.48,overcast clouds
488,Dali,CN,25.7,100.1833,41.4,87,2,3.78,clear sky
489,Trat,TH,12.5,102.5,76.87,83,14,5.23,few clouds
490,Launceston,AU,-41.45,147.1667,52.16,81,100,13.8,overcast clouds
491,Arklow,IE,52.7931,-6.1414,36.09,82,4,7.36,clear sky
492,Sungaipenuh,ID,-2.0833,101.3833,64.53,92,100,1.36,overcast clouds
493,Ahuimanu,US,21.4447,-157.8378,80.62,63,20,3.44,few clouds
494,Gat,IL,31.61,34.7642,63.39,100,5,2.8,clear sky
495,Nongpoh,IN,25.9,91.8833,58.57,91,50,2.19,scattered clouds
496,Tevriz,RU,57.509,72.4042,-2.92,86,40,7.94,scattered clouds
497,Okha,RU,53.5739,142.9478,1.96,91,100,33.17,overcast clouds
498,Upata,VE,8.0086,-62.3989,78.48,72,94,4.79,overcast clouds
499,Puerto Baquerizo Moreno,EC,-0.9,-89.6,71.4,84,71,7.78,broken clouds
500,Baykit,RU,61.67,96.37,-4.29,97,99,3.18,overcast clouds
501,Islamkot,PK,24.6997,70.177,64.99,21,64,7.76,broken clouds
502,Sweetwater,US,25.7634,-80.3731,83.01,73,75,16.11,broken clouds
503,Manono,CD,-7.3,27.4167,67.5,95,98,3.18,overcast clouds
504,Moju,BR,-1.8839,-48.7689,82.15,68,86,3.18,overcast clouds
505,Pokhara,NP,28.2333,83.9833,53.22,49,0,3.8,clear sky
506,Zapolyarnyy,RU,69.4154,30.8136,9.68,94,100,10.33,overcast clouds
507,Nouadhibou,MR,20.931,-17.0347,67.98,88,0,17.27,clear sky
508,Mysen,NO,59.5535,11.3258,13.41,91,6,2.55,clear sky
509,Thoen,TH,17.6129,99.2161,63.7,95,61,0.92,broken clouds
510,Aksu,CN,41.1231,80.2644,23.16,55,0,3.89,clear sky
511,Wanning,CN,18.8003,110.3967,66.38,90,98,10.13,overcast clouds
512,Aden,YE,12.7794,45.0367,77.58,65,20,9.64,few clouds
513,Kupino,RU,54.3663,77.2981,-9.69,93,12,8.16,few clouds
514,Clarence Town,AU,-32.5833,151.7833,58.98,84,87,3.58,overcast clouds
515,Mecca,SA,21.4267,39.8261,74.25,53,0,5.75,clear sky
516,Morgan City,US,29.6994,-91.2068,64.0,36,0,5.75,clear sky
517,Teknaf,BD,20.8624,92.3058,64.22,68,14,9.08,few clouds
518,Jiuquan,CN,39.7432,98.5174,9.79,87,100,2.91,overcast clouds
519,Sassandra,CI,4.95,-6.0833,78.42,83,23,6.98,few clouds
520,Grand-Santi,GF,4.25,-54.3833,75.36,94,84,3.42,broken clouds
521,High Level,CA,58.5169,-117.136,8.71,100,75,2.3,broken clouds
522,Karaton,ID,-6.3424,106.1045,75.11,87,100,3.0,overcast clouds
523,Nantucket,US,41.2835,-70.0995,44.74,83,75,9.22,broken clouds
524,Kamenka,RU,51.3223,42.7678,21.4,89,100,10.54,overcast clouds
525,Saint-Joseph,RE,-21.3667,55.6167,75.58,84,70,7.83,light rain
526,Gao,ML,16.6362,1.637,73.76,14,92,10.09,overcast clouds
527,Khor,RU,47.8861,134.9464,-7.49,92,100,11.7,overcast clouds
528,Faya,SA,18.3851,42.4509,55.51,68,96,3.53,overcast clouds
529,Hurghada,EG,27.2574,33.8129,66.24,55,0,5.75,clear sky
530,Sept-Iles,CA,50.2001,-66.3821,30.72,63,20,8.05,few clouds
531,Iskateley,RU,67.6803,53.1512,15.01,94,95,20.02,light snow
532,Sahuaripa,MX,29.05,-109.2333,67.1,18,5,3.11,clear sky
533,Ouesso,CG,1.6136,16.0517,73.71,72,27,1.74,scattered clouds
534,Khandyga,RU,62.6667,135.6,-60.2,100,71,1.21,broken clouds
535,Paso De Los Toros,UY,-32.8167,-56.5167,79.21,43,18,24.49,few clouds
536,Port-Gentil,GA,-0.7193,8.7815,80.56,89,40,8.05,scattered clouds
537,Lapithos,CY,35.3375,33.1792,57.49,86,23,7.9,few clouds
538,Cap-Aux-Meules,CA,47.3821,-61.8597,35.65,80,75,29.93,broken clouds
539,Urumqi,CN,43.801,87.6005,-1.25,92,100,2.24,fog
540,Nalut,LY,30.3333,10.85,67.06,31,36,11.54,scattered clouds
541,Panzhihua,CN,26.5851,101.7128,47.16,84,3,1.43,clear sky
542,Bonthe,SL,7.5264,-12.505,80.02,79,2,8.21,clear sky
543,San Juan,AR,-31.5375,-68.5364,88.93,15,0,3.31,clear sky
544,La Seyne-Sur-Mer,FR,43.0982,5.8847,58.95,89,100,8.01,overcast clouds
545,Kuching,MY,1.55,110.3333,77.22,96,40,2.3,light rain
546,Charters Towers,AU,-20.1,146.2667,77.85,78,4,11.25,clear sky
547,Tubuala,PA,9.5167,-79.0333,80.87,80,92,4.32,overcast clouds
548,Ballina,AU,-28.8667,153.5667,63.01,88,100,3.09,overcast clouds
549,Rio Tuba,PH,8.5061,117.4317,80.33,81,100,12.06,overcast clouds
550,General Roca,AR,-39.0333,-67.5833,88.63,23,2,8.41,clear sky
551,Galle,LK,6.0367,80.217,76.51,84,98,4.81,overcast clouds
552,Muzhi,RU,65.3667,64.6667,10.4,93,100,8.08,overcast clouds
553,Yazman,PK,29.1212,71.7446,61.81,27,0,6.69,clear sky
554,Paamiut,GL,61.994,-49.6678,23.4,66,100,5.39,overcast clouds
555,Zhigansk,RU,66.7697,123.3711,-47.22,100,83,0.43,broken clouds
556,Pahrump,US,36.2083,-115.9839,53.31,34,22,3.0,few clouds
557,Abu Zabad,SD,12.35,29.25,70.29,27,85,10.83,overcast clouds
558,Windhoek,NA,-22.5594,17.0832,70.43,34,33,4.61,scattered clouds
559,Biak,ID,-0.9131,122.8766,75.69,84,97,4.05,overcast clouds
560,Hanchuan,CN,30.65,113.7667,42.91,45,95,15.3,overcast clouds
561,Ishigaki,JP,24.3448,124.1572,73.53,94,75,14.97,broken clouds
562,Portland,US,45.5234,-122.6762,46.98,74,40,7.0,scattered clouds
563,Igarka,RU,67.4667,86.5833,-0.08,92,100,19.86,overcast clouds
564,Ust-Kut,RU,56.7938,105.7672,-11.54,92,100,4.79,overcast clouds
565,Koungou,YT,-12.7336,45.2042,80.31,83,0,4.61,clear sky
566,Udachnyy,RU,66.4167,112.4,-13.56,68,95,6.38,overcast clouds
567,Praia,CV,14.9215,-23.5087,77.54,65,0,19.57,clear sky
568,La Paz,BO,-16.5,-68.15,60.78,41,75,16.11,broken clouds
569,Moerai,PF,-22.4333,-151.3333,77.27,79,100,17.38,overcast clouds
570,Marzuq,YE,14.4,46.4667,59.36,37,44,3.0,scattered clouds
571,Kavaratti,IN,10.5669,72.642,81.25,75,0,11.79,clear sky
572,Aksarka,RU,66.5606,67.7975,9.19,94,100,14.79,overcast clouds
573,Balikpapan,ID,-1.2675,116.8289,73.76,92,100,3.36,overcast clouds
574,Sydney,AU,-33.8679,151.2073,56.55,65,75,13.8,light intensity shower rain
575,Salisbury,GB,51.0693,-1.7957,31.01,86,7,10.36,clear sky
576,Oussouye,SN,12.485,-16.5469,71.78,61,18,5.77,few clouds
577,San Lorenzo,PY,-25.3333,-57.5333,92.59,34,75,13.0,broken clouds
578,Linguere,SN,15.3953,-15.1193,80.26,10,27,8.97,scattered clouds
579,Umred,IN,20.85,79.3333,71.89,55,66,5.97,broken clouds
580,Umm Lajj,SA,25.0213,37.2685,74.46,45,0,14.03,clear sky
581,Kruisfontein,ZA,-34.0033,24.7314,66.79,90,20,0.36,few clouds
582,Colesville,US,39.0757,-77.0019,43.61,97,100,9.22,light rain
583,Koslan,RU,63.4564,48.8989,15.1,92,100,10.58,overcast clouds
584,Moree,AU,-29.4667,149.85,63.23,28,0,4.54,clear sky
585,Skagen,DK,57.7209,10.5839,32.43,60,7,5.12,clear sky
586,Uray,RU,60.1247,64.7758,6.19,89,77,9.19,broken clouds
587,Deer Lake,CA,49.1667,-57.4316,33.66,86,100,24.16,overcast clouds
588,Tezu,IN,27.9167,96.1667,61.92,66,78,2.59,broken clouds
589,Montrose,US,38.4166,-108.2673,14.72,82,100,5.23,light snow
590,Chumikan,RU,54.7183,135.315,-10.43,73,100,25.84,overcast clouds
591,Bowen,AU,-20.0167,148.2333,78.71,80,7,9.17,clear sky
592,Tuatapere,NZ,-46.1333,167.6833,62.82,82,62,1.72,broken clouds
593,Durban,ZA,-29.8579,31.0292,76.01,92,89,1.99,overcast clouds
594,Ha Giang,VN,22.8333,104.9833,54.3,95,4,1.86,clear sky
595,Hanmer Springs,NZ,-42.5167,172.8167,70.84,57,100,4.05,moderate rain
596,Kisesa,TZ,-3.0833,34.15,64.74,84,32,4.18,scattered clouds
597,Arlit,NE,18.7369,7.3853,74.44,15,69,9.89,broken clouds
598,Bairiki,KI,1.3292,172.9752,82.4,78,40,3.44,scattered clouds
599,Bonavista,CA,48.6499,-53.1147,36.34,93,100,33.55,light rain
600,Barinitas,VE,8.7622,-70.4111,79.02,67,91,2.17,overcast clouds
601,Atikokan,CA,48.7555,-91.6216,31.86,95,100,11.7,light snow
602,Norwich,GB,52.6278,1.2983,37.87,80,20,3.44,few clouds
603,Waingapu,ID,-9.6567,120.2641,80.01,79,100,1.88,overcast clouds
604,Henties Bay,NA,-22.116,14.2845,65.61,82,93,2.71,overcast clouds
605,Urubicha,BO,-15.3833,-62.95,76.66,95,91,4.16,overcast clouds
606,Russell,US,32.3502,-85.1999,61.41,44,0,5.75,clear sky
607,Pedasi,PA,7.5333,-80.0333,87.06,76,100,9.86,light rain
608,Bosaso,SO,11.2842,49.1816,73.47,79,0,2.64,clear sky
609,Marion,US,39.7684,-86.1555,41.58,72,100,12.66,overcast clouds
610,Pangody,RU,65.85,74.4859,10.85,83,100,19.73,overcast clouds
611,Hima,UG,0.2958,30.1804,65.7,80,88,1.43,overcast clouds
612,Ust-Kulom,RU,61.6864,53.6902,12.18,93,76,6.91,broken clouds
613,Aqtobe,KZ,50.2797,57.2072,3.29,72,0,6.71,clear sky
614,Inongo,CD,-1.95,18.2667,74.95,77,99,2.17,overcast clouds
615,Chillicothe,US,39.3331,-82.9824,54.25,67,100,10.36,overcast clouds
616,Qandala,SO,11.472,49.8728,74.95,77,3,4.92,clear sky
617,Norfolk,US,42.1668,-71.2495,41.9,91,100,1.01,overcast clouds
618,Aasiaat,GL,68.7098,-52.8699,27.81,95,100,18.3,light snow
619,Manta,EC,-0.95,-80.7333,82.18,65,75,13.8,broken clouds
620,Boo,SE,59.3333,18.2833,13.82,88,20,1.14,few clouds
621,Sokoto,NG,13.0609,5.239,75.43,14,100,9.22,overcast clouds
622,Brae,GB,60.3964,-1.353,37.74,61,100,12.3,overcast clouds
623,Mollendo,PE,-17.0231,-72.0147,71.89,79,91,7.38,overcast clouds
624,Baghdad,IQ,33.3406,44.4009,57.11,77,34,0.0,scattered clouds
625,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,90.66,25,84,7.81,broken clouds
626,Codajas,BR,-3.8367,-62.0569,81.82,70,100,3.09,overcast clouds
627,Bima,ID,-8.4667,118.7167,76.35,92,100,3.51,overcast clouds
628,Fare,PF,-16.7,-151.0167,80.02,78,57,17.92,light rain
629,Puerto Ayacucho,VE,5.6639,-67.6236,86.88,63,34,4.47,scattered clouds
630,Itoman,JP,26.1247,127.6694,66.22,90,100,13.8,overcast clouds
631,San Policarpo,PH,12.1791,125.5072,81.18,79,100,13.76,overcast clouds
632,Palm Beach,US,26.6503,-80.4498,82.42,72,98,12.91,overcast clouds
633,Vila Velha,BR,-20.3297,-40.2925,75.15,73,75,4.61,broken clouds
634,Meulaboh,ID,4.1363,96.1285,76.44,90,100,6.11,overcast clouds
635,Rurrenabaque,BO,-14.4413,-67.5278,88.66,51,97,6.2,overcast clouds
636,Fehergyarmat,HU,47.9833,22.5167,41.13,93,100,6.96,overcast clouds
637,Wuwei,CN,37.9281,102.6414,13.5,75,100,6.98,overcast clouds
638,Phan Thiet,VN,10.9333,108.1,73.71,83,66,1.72,broken clouds
639,Nuuk,GL,64.1835,-51.7216,29.01,100,100,21.85,light snow
640,La Ronge,CA,55.1001,-105.2842,7.05,66,20,12.66,few clouds
641,Luba,GQ,3.4568,8.5547,78.69,81,72,7.61,broken clouds
642,Caceres,ES,39.522,-6.3748,46.42,93,28,4.63,scattered clouds
643,Tiarei,PF,-17.5333,-149.3333,86.02,77,100,16.28,overcast clouds
644,Belmonte,BR,-15.8631,-38.8828,69.75,94,100,4.29,light rain
645,Shimoda,JP,34.6667,138.95,41.11,71,1,23.06,clear sky
646,Caravelas,BR,-17.7125,-39.2481,67.98,97,100,4.83,overcast clouds
647,Ossora,RU,59.2353,163.0719,29.88,76,100,30.98,overcast clouds
648,Tautira,PF,-17.7333,-149.15,80.46,74,100,15.9,overcast clouds
649,Gumdag,TM,39.2061,54.5906,47.01,48,100,16.04,overcast clouds
650,Urdoma,RU,61.7533,48.5442,13.57,92,89,8.79,overcast clouds
651,Akdepe,TM,42.0551,59.3788,30.29,57,100,8.9,overcast clouds
652,Chimoio,MZ,-19.1164,33.4833,71.46,94,75,1.95,thunderstorm
653,Indramayu,ID,-6.3264,108.32,80.42,76,100,5.75,overcast clouds
654,Husavik,IS,66.0449,-17.3389,19.09,79,100,7.87,light snow
655,Chodavaram,IN,17.8333,82.95,73.24,83,80,2.24,broken clouds
656,Murgab,TM,37.4966,61.9714,49.78,43,0,6.22,clear sky
657,Beringovskiy,RU,63.05,179.3167,21.97,87,100,11.79,overcast clouds
658,Banfora,BF,10.6333,-4.7667,79.36,12,62,4.36,broken clouds
659,Taitung,TW,22.7583,121.1444,72.1,77,24,4.16,few clouds
660,Havoysund,NO,70.9963,24.6622,35.83,83,100,26.33,overcast clouds
661,Nemuro,JP,43.3236,145.575,24.31,59,30,22.35,scattered clouds
662,Banes,CU,20.9625,-75.7186,81.16,58,3,11.54,clear sky
663,Krasnovishersk,RU,60.4078,57.082,9.23,98,99,5.19,overcast clouds
664,Casambalangan,PH,18.3765,122.1274,77.76,87,96,8.1,moderate rain
665,Ljungby,SE,56.8332,13.9408,18.01,91,43,2.04,scattered clouds
666,Rtyne V Podkrkonosi,CZ,50.5052,16.0719,22.84,89,100,3.6,overcast clouds
667,Plainview,US,40.7765,-73.4673,41.79,80,100,12.66,light rain
668,Miroslav,CZ,48.9477,16.3125,31.35,100,100,6.4,overcast clouds
669,Ocampo,MX,21.65,-101.5,69.8,16,3,14.12,clear sky
670,Kaduna,NG,10.5222,7.4383,71.73,19,61,7.54,broken clouds
671,Dwarka,IN,22.2394,68.9678,76.64,52,97,10.74,overcast clouds
672,Port Shepstone,ZA,-30.7414,30.455,72.3,91,57,4.12,broken clouds
673,Omsukchan,RU,62.5333,155.8,-18.99,99,100,9.44,light snow
674,Fairview,US,40.8126,-73.999,42.3,84,100,14.97,moderate rain
675,Annau,TM,37.8876,58.516,45.9,61,13,4.61,few clouds
676,Ponta Delgada,PT,37.7333,-25.6667,58.5,67,20,2.3,few clouds
677,Gushikawa,JP,26.3544,127.8686,65.43,94,75,12.66,mist
678,Larsnes,NO,62.2028,5.5773,35.46,80,99,5.41,overcast clouds
679,Betsiamites,CA,48.9413,-68.646,32.09,78,34,14.03,scattered clouds
680,Santa Maria,BR,-29.6842,-53.8069,88.9,27,20,4.61,few clouds
681,Saint-Augustin,CA,51.226,-58.6502,30.6,74,81,17.11,broken clouds
682,Shingu,JP,33.7333,135.9833,37.65,75,3,5.75,clear sky
683,Elsdorf,DE,50.9374,6.5683,25.54,94,10,1.14,clear sky
684,Rocha,UY,-34.4833,-54.3333,66.7,51,67,17.36,broken clouds
685,Harindanga,IN,22.0383,88.3214,64.08,30,4,7.85,clear sky
686,Camacha,PT,33.0833,-16.3333,60.22,72,40,18.41,scattered clouds
687,Camalu,MX,30.85,-116.0667,59.88,43,87,4.76,overcast clouds
688,Ngunguru,NZ,-35.6167,174.5,69.91,81,100,3.51,light rain
689,Roura,GF,4.7263,-52.3274,80.51,83,75,9.22,broken clouds
690,Adoni,IN,15.6333,77.2833,69.13,64,18,6.85,few clouds
691,Qui Nhon,VN,13.7667,109.2333,72.19,81,99,9.75,overcast clouds
692,Bongaree,AU,-27.0797,153.1586,70.52,72,95,9.42,overcast clouds
693,Kassala,SD,15.451,36.4,74.88,66,100,9.46,overcast clouds
694,Mamit,IN,23.9333,92.4833,48.79,85,15,2.46,few clouds
695,Verkhnetulomskiy,RU,68.6073,31.7962,3.13,92,85,5.99,overcast clouds
